"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"7:12:28.0874488 PM","ctfmon.exe","3980","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0874557 PM","ctfmon.exe","3980","RegOpenKey","HKCU\Software\Microsoft\Input\Settings","NAME NOT FOUND","Desired Access: Read"
"7:12:28.0874591 PM","Explorer.EXE","4184","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0874652 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0874677 PM","Explorer.EXE","4184","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0874724 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS","Desired Access: Query Value"
"7:12:28.0874779 PM","Explorer.EXE","4184","RegOpenKey","HKCU\Software\Classes\Applications\Procmon64.exe","NAME NOT FOUND","Desired Access: Read"
"7:12:28.0874805 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1\EXACTMATCHCANDIDATEMINPROB","SUCCESS","Type: REG_DWORD, Length: 4, Data: 160"
"7:12:28.0874896 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS",""
"7:12:28.0874923 PM","Explorer.EXE","4184","RegOpenKey","HKCR\Applications\Procmon64.exe","NAME NOT FOUND","Desired Access: Read"
"7:12:28.0874969 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS",""
"7:12:28.0875039 PM","ctfmon.exe","3980","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0875094 PM","Explorer.EXE","4184","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"7:12:28.0875109 PM","ctfmon.exe","3980","RegOpenKey","HKLM\Software\Microsoft\Input\Settings","SUCCESS","Desired Access: Read"
"7:12:28.0875189 PM","Explorer.EXE","4184","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0875197 PM","ctfmon.exe","3980","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0875268 PM","ctfmon.exe","3980","RegOpenKey","HKCU\Software\Microsoft\Input\Settings","NAME NOT FOUND","Desired Access: Read"
"7:12:28.0875290 PM","Explorer.EXE","4184","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"7:12:28.0875359 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0875431 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS","Desired Access: Query Value"
"7:12:28.0875454 PM","Explorer.EXE","4184","RegOpenKey","HKCU\Software\Classes\Applications\Procmon64.exe","NAME NOT FOUND","Desired Access: Read"
"7:12:28.0875512 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1\PREDICTIONFILTERMINCHARS","SUCCESS","Type: REG_DWORD, Length: 4, Data: 3"
"7:12:28.0875674 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS",""
"7:12:28.0876042 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS",""
"7:12:28.0876154 PM","ctfmon.exe","3980","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0876245 PM","ctfmon.exe","3980","RegOpenKey","HKLM\Software\Microsoft\Input\Settings","SUCCESS","Desired Access: Read"
"7:12:28.0876385 PM","ctfmon.exe","3980","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0876655 PM","ctfmon.exe","3980","RegOpenKey","HKCU\Software\Microsoft\Input\Settings","NAME NOT FOUND","Desired Access: Read"
"7:12:28.0876842 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0876931 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS","Desired Access: Query Value"
"7:12:28.0877048 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1\PREDICTIONFILTERSLOPE","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4"
"7:12:28.0877159 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS",""
"7:12:28.0877238 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS",""
"7:12:28.0877318 PM","ctfmon.exe","3980","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0877388 PM","ctfmon.exe","3980","RegOpenKey","HKLM\Software\Microsoft\Input\HwkSettings","SUCCESS","Desired Access: Read"
"7:12:28.0877426 PM","Procmon64.exe","1132","QueryOpen","C:\Windows\System32\KernelBase.dll","FAST IO DISALLOWED",""
"7:12:28.0877498 PM","ctfmon.exe","3980","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0877568 PM","ctfmon.exe","3980","RegOpenKey","HKCU\Software\Microsoft\Input\HwkSettings","NAME NOT FOUND","Desired Access: Read"
"7:12:28.0877678 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\HwkSettings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0877744 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\HwkSettings\proc_1\loc_0409\im_1","NAME NOT FOUND","Desired Access: Query Value"
"7:12:28.0877836 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\HwkSettings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0877901 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\HwkSettings\proc_1\loc_0409","NAME NOT FOUND","Desired Access: Query Value"
"7:12:28.0877978 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\HwkSettings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0878003 PM","Procmon64.exe","1132","CreateFile","C:\Windows\System32\KernelBase.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"7:12:28.0878048 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\HwkSettings\proc_1","NAME NOT FOUND","Desired Access: Query Value"
"7:12:28.0878121 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\HwkSettings\AUTOCORRECTTHRESHOLD","SUCCESS","Type: REG_DWORD, Length: 4, Data: 350"
"7:12:28.0878152 PM","Procmon64.exe","1132","QueryBasicInformationFile","C:\Windows\System32\KernelBase.dll","SUCCESS","CreationTime: 12/4/2023 4:49:07 AM, LastAccessTime: 3/9/2026 7:02:00 PM, LastWriteTime: 12/4/2023 4:49:07 AM, ChangeTime: 3/10/2026 12:49:06 AM, FileAttributes: A"
"7:12:28.0878208 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\HwkSettings","SUCCESS",""
"7:12:28.0878226 PM","Procmon64.exe","1132","CloseFile","C:\Windows\System32\KernelBase.dll","SUCCESS",""
"7:12:28.0878284 PM","ctfmon.exe","3980","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0878333 PM","Procmon64.exe","1132","IRP_MJ_CLOSE","C:\Windows\System32\KernelBase.dll","SUCCESS",""
"7:12:28.0878357 PM","ctfmon.exe","3980","RegOpenKey","HKLM\Software\Microsoft\Input\Settings","SUCCESS","Desired Access: Read"
"7:12:28.0878445 PM","ctfmon.exe","3980","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0878512 PM","ctfmon.exe","3980","RegOpenKey","HKCU\Software\Microsoft\Input\Settings","NAME NOT FOUND","Desired Access: Read"
"7:12:28.0878598 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0878667 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS","Desired Access: Query Value"
"7:12:28.0878748 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1\AutoBackCorrectionThreshold","SUCCESS","Type: REG_DWORD, Length: 4, Data: 78"
"7:12:28.0878834 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS",""
"7:12:28.0878904 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS",""
"7:12:28.0878971 PM","ctfmon.exe","3980","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0879040 PM","ctfmon.exe","3980","RegOpenKey","HKLM\Software\Microsoft\Input\Settings","SUCCESS","Desired Access: Read"
"7:12:28.0879123 PM","ctfmon.exe","3980","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0879164 PM","Procmon64.exe","1132","CreateFile","C:\Windows\System32\KernelBase.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"7:12:28.0879192 PM","ctfmon.exe","3980","RegOpenKey","HKCU\Software\Microsoft\Input\Settings","NAME NOT FOUND","Desired Access: Read"
"7:12:28.0879277 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0879344 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS","Desired Access: Query Value"
"7:12:28.0879395 PM","Procmon64.exe","1132","CreateFileMapping","C:\Windows\System32\KernelBase.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"7:12:28.0879436 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1\AUTOCORRECTEDITDISTANCEWEIGHT","SUCCESS","Type: REG_DWORD, Length: 4, Data: 24"
"7:12:28.0879476 PM","Procmon64.exe","1132","QueryStandardInformationFile","C:\Windows\System32\KernelBase.dll","SUCCESS","AllocationSize: 3,117,056, EndOfFile: 3,115,032, NumberOfLinks: 2, DeletePending: False, Directory: False"
"7:12:28.0879519 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS",""
"7:12:28.0879538 PM","Procmon64.exe","1132","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\KernelBase.dll","SUCCESS",""
"7:12:28.0879589 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS",""
"7:12:28.0879612 PM","Procmon64.exe","1132","CreateFileMapping","C:\Windows\System32\KernelBase.dll","SUCCESS","SyncType: SyncTypeOther"
"7:12:28.0879663 PM","ctfmon.exe","3980","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0879665 PM","Procmon64.exe","1132","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\KernelBase.dll","SUCCESS",""
"7:12:28.0879732 PM","ctfmon.exe","3980","RegOpenKey","HKLM\Software\Microsoft\Input\Settings","SUCCESS","Desired Access: Read"
"7:12:28.0879822 PM","ctfmon.exe","3980","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0879888 PM","ctfmon.exe","3980","RegOpenKey","HKCU\Software\Microsoft\Input\Settings","NAME NOT FOUND","Desired Access: Read"
"7:12:28.0879974 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0879982 PM","Procmon64.exe","1132","CloseFile","C:\Windows\System32\KernelBase.dll","SUCCESS",""
"7:12:28.0880147 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS","Desired Access: Query Value"
"7:12:28.0880206 PM","Procmon64.exe","1132","IRP_MJ_CLOSE","C:\Windows\System32\KernelBase.dll","SUCCESS",""
"7:12:28.0880295 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1\AUTOCORRECTIONMAXPREDICTIONMASKING","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"7:12:28.0880405 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS",""
"7:12:28.0880480 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS",""
"7:12:28.0880566 PM","ctfmon.exe","3980","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0880637 PM","ctfmon.exe","3980","RegOpenKey","HKLM\Software\Microsoft\Input\Settings","SUCCESS","Desired Access: Read"
"7:12:28.0880734 PM","ctfmon.exe","3980","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0880801 PM","ctfmon.exe","3980","RegOpenKey","HKCU\Software\Microsoft\Input\Settings","NAME NOT FOUND","Desired Access: Read"
"7:12:28.0880908 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0880976 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS","Desired Access: Query Value"
"7:12:28.0881056 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1\AUTOCORRECTMINSCOREDIFF","SUCCESS","Type: REG_DWORD, Length: 4, Data: 25"
"7:12:28.0881136 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS",""
"7:12:28.0881208 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS",""
"7:12:28.0881215 PM","Procmon64.exe","1132","QueryOpen","C:\Windows\System32\apphelp.dll","FAST IO DISALLOWED",""
"7:12:28.0881366 PM","ctfmon.exe","3980","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0881459 PM","ctfmon.exe","3980","RegOpenKey","HKLM\Software\Microsoft\Input\Settings","SUCCESS","Desired Access: Read"
"7:12:28.0881584 PM","ctfmon.exe","3980","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0881654 PM","ctfmon.exe","3980","RegOpenKey","HKCU\Software\Microsoft\Input\Settings","NAME NOT FOUND","Desired Access: Read"
"7:12:28.0881762 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0881829 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS","Desired Access: Query Value"
"7:12:28.0881919 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1\PREDICTIONTHRESHOLD","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"7:12:28.0882034 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS",""
"7:12:28.0882071 PM","Procmon64.exe","1132","CreateFile","C:\Windows\System32\apphelp.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"7:12:28.0882116 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS",""
"7:12:28.0882202 PM","ctfmon.exe","3980","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0882275 PM","ctfmon.exe","3980","RegOpenKey","HKLM\Software\Microsoft\Input\Settings","SUCCESS","Desired Access: Read"
"7:12:28.0882334 PM","Procmon64.exe","1132","QueryBasicInformationFile","C:\Windows\System32\apphelp.dll","SUCCESS","CreationTime: 12/4/2023 4:49:00 AM, LastAccessTime: 3/9/2026 7:12:27 PM, LastWriteTime: 12/4/2023 4:49:00 AM, ChangeTime: 3/10/2026 12:49:17 AM, FileAttributes: A"
"7:12:28.0882364 PM","ctfmon.exe","3980","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0882407 PM","Procmon64.exe","1132","CloseFile","C:\Windows\System32\apphelp.dll","SUCCESS",""
"7:12:28.0882436 PM","ctfmon.exe","3980","RegOpenKey","HKCU\Software\Microsoft\Input\Settings","NAME NOT FOUND","Desired Access: Read"
"7:12:28.0882500 PM","Procmon64.exe","1132","IRP_MJ_CLOSE","C:\Windows\System32\apphelp.dll","SUCCESS",""
"7:12:28.0882529 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0882596 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS","Desired Access: Query Value"
"7:12:28.0882676 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1\INLINEPREDICTIONTHRESHOLD","NAME NOT FOUND","Length: 144"
"7:12:28.0882764 PM","Procmon64.exe","1132","RegOpenKey","HKLM\Software\Microsoft\LanguageOverlay\OverlayPackages\en-US","NAME NOT FOUND","Desired Access: Read"
"7:12:28.0882767 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS",""
"7:12:28.0882846 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0882914 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409","SUCCESS","Desired Access: Query Value"
"7:12:28.0882993 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\INLINEPREDICTIONTHRESHOLD","NAME NOT FOUND","Length: 144"
"7:12:28.0883066 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409","SUCCESS",""
"7:12:28.0883135 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0883206 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1","SUCCESS","Desired Access: Query Value"
"7:12:28.0883283 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\INLINEPREDICTIONTHRESHOLD","SUCCESS","Type: REG_DWORD, Length: 4, Data: 125"
"7:12:28.0883369 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1","SUCCESS",""
"7:12:28.0883427 PM","Procmon64.exe","1132","CreateFile","C:\Windows\System32\en-US\apphelp.dll.mui","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"7:12:28.0883441 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS",""
"7:12:28.0883952 PM","ctfmon.exe","3980","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0884190 PM","Procmon64.exe","1132","ReadFile","C:\$Mft","SUCCESS","Offset: 86,466,560, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"7:12:28.0884281 PM","ctfmon.exe","3980","RegOpenKey","HKLM\Software\Microsoft\Input\Settings","SUCCESS","Desired Access: Read"
"7:12:28.0884430 PM","ctfmon.exe","3980","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0884506 PM","ctfmon.exe","3980","RegOpenKey","HKCU\Software\Microsoft\Input\Settings","NAME NOT FOUND","Desired Access: Read"
"7:12:28.0884619 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0884689 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS","Desired Access: Query Value"
"7:12:28.0885133 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1\INLINEPREDICTIONMULTIWORDTHRESHOLD","NAME NOT FOUND","Length: 144"
"7:12:28.0885253 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS",""
"7:12:28.0885357 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0885440 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409","SUCCESS","Desired Access: Query Value"
"7:12:28.0885527 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\INLINEPREDICTIONMULTIWORDTHRESHOLD","NAME NOT FOUND","Length: 144"
"7:12:28.0885605 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409","SUCCESS",""
"7:12:28.0886010 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0886115 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1","SUCCESS","Desired Access: Query Value"
"7:12:28.0886227 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\INLINEPREDICTIONMULTIWORDTHRESHOLD","SUCCESS","Type: REG_DWORD, Length: 4, Data: 30"
"7:12:28.0886336 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1","SUCCESS",""
"7:12:28.0886408 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS",""
"7:12:28.0886493 PM","ctfmon.exe","3980","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0886563 PM","ctfmon.exe","3980","RegOpenKey","HKLM\Software\Microsoft\Input\Settings","SUCCESS","Desired Access: Read"
"7:12:28.0886970 PM","ctfmon.exe","3980","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0887057 PM","ctfmon.exe","3980","RegOpenKey","HKCU\Software\Microsoft\Input\Settings","NAME NOT FOUND","Desired Access: Read"
"7:12:28.0887170 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0887237 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS","Desired Access: Query Value"
"7:12:28.0887324 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1\INLINEPREDICTIONMINSCOREDIFF","NAME NOT FOUND","Length: 144"
"7:12:28.0887418 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS",""
"7:12:28.0887868 PM","Explorer.EXE","4184","RegOpenKey","HKCR\Applications\Procmon64.exe","NAME NOT FOUND","Desired Access: Read"
"7:12:28.0887984 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0888072 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409","SUCCESS","Desired Access: Query Value"
"7:12:28.0888183 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\INLINEPREDICTIONMINSCOREDIFF","NAME NOT FOUND","Length: 144"
"7:12:28.0888273 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409","SUCCESS",""
"7:12:28.0888348 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
